Date,Temperature_C,pH,Dissolved_Oxygen_mg_L,Ammonia_mg_L,Nitrate_mg_L,Turbidity_NTU,Feed_Intake_Percent,Growth_Rate_g_week,Mortality_Count_per_day,Disease_Outbreak
2028-03-08,33.0,8.37,2.08,4.03,67.83,69.24,46.9,0.55,14,1
2028-03-09,29.58,6.69,8.23,0.03,22.17,48.14,99.9,2.07,7,0
2028-03-10,25.08,6.94,7.24,0.12,29.07,18.04,100.0,1.76,6,0
2028-03-11,29.96,7.49,5.99,0.8,30.74,39.83,94.2,1.72,6,0
2028-03-12,27.14,6.96,7.82,0.14,34.52,32.64,91.6,1.0,4,0
2028-03-13,22.12,8.42,3.23,2.7,78.28,63.88,48.2,0.58,26,1
2028-03-14,26.94,7.12,9.23,0.12,17.75,42.17,85.8,1.63,2,0
2028-03-15,27.6,6.5,9.29,0.17,25.78,28.09,77.5,1.66,6,0
2028-03-16,29.05,6.51,9.13,0.01,6.38,42.43,76.5,1.13,3,0
2028-03-17,26.36,6.5,9.5,0.49,20.75,19.67,80.4,1.31,2,0
2028-03-18,28.56,6.73,8.23,0.14,8.05,33.3,71.8,2.04,7,0
2028-03-19,21.0,8.32,2.28,4.15,90.17,63.87,53.9,0.57,16,1
2028-03-20,30.29,6.57,8.37,0.5,28.97,49.56,88.2,1.61,8,0
2028-03-21,23.91,8.5,4.45,2.08,84.08,79.54,36.9,0.31,10,1
2028-03-22,27.6,6.75,7.59,0.39,20.99,45.34,85.9,1.35,2,0
2028-03-23,22.42,5.57,4.3,3.05,85.07,86.36,37.7,0.49,23,1
2028-03-24,33.0,8.24,2.49,3.75,60.38,63.43,44.4,0.79,38,1
2028-03-25,23.16,8.32,3.28,2.55,69.07,78.99,59.5,0.79,23,1
2028-03-26,27.66,6.5,7.69,0.67,18.17,21.68,89.6,1.43,1,0
2028-03-27,30.43,6.77,9.5,0.08,16.56,11.07,92.2,1.36,5,0
2028-03-28,30.24,7.01,5.5,0.19,28.85,43.33,93.4,1.53,3,0
2028-03-29,28.3,6.99,7.31,0.4,5.16,16.07,73.1,1.51,1,0
2028-03-30,30.66,7.0,5.5,0.8,20.56,48.57,99.7,2.0,2,0
2028-03-31,26.83,7.57,6.42,0.61,27.95,41.63,83.8,1.44,1,0
2028-04-01,20.19,5.72,2.58,3.29,71.1,76.04,53.1,0.57,28,1
2028-04-02,29.89,6.71,8.12,0.29,30.57,14.82,96.7,1.22,4,0
2028-04-03,29.42,7.03,8.24,0.02,31.5,36.97,79.5,1.35,6,0
2028-04-04,27.02,6.52,5.73,0.07,31.92,18.7,93.7,1.79,2,0
2028-04-05,30.92,6.71,6.91,0.15,29.67,18.24,88.9,1.7,5,0
2028-04-06,33.0,8.27,3.27,2.46,94.77,65.17,47.8,0.83,32,1
2028-04-07,30.22,7.32,5.74,0.8,5.08,30.4,85.3,1.57,0,0
2028-04-08,30.1,6.77,7.28,0.06,23.77,31.76,86.9,1.55,8,0
2028-04-09,25.48,6.95,6.32,0.52,29.4,15.55,65.0,1.15,4,0
2028-04-10,27.42,7.36,7.7,0.25,5.21,49.24,95.6,1.83,6,0
2028-04-11,27.1,7.4,5.5,0.1,12.26,22.97,82.0,2.09,2,0
2028-04-12,26.07,7.04,5.5,0.17,12.75,11.27,92.2,1.55,5,0
2028-04-13,29.57,7.01,7.17,0.09,19.07,12.91,74.3,1.7,4,0
2028-04-14,28.74,6.89,6.66,0.8,12.68,47.45,83.8,1.96,7,0
2028-04-15,26.89,6.67,7.35,0.17,23.09,32.92,69.3,1.84,5,0
2028-04-16,25.69,7.44,8.67,0.01,21.9,46.93,83.4,1.75,2,0
2028-04-17,29.53,6.84,7.66,0.08,22.83,11.42,88.2,2.01,3,0
2028-04-18,28.09,7.16,9.5,0.2,18.27,47.88,70.5,1.45,5,0
2028-04-19,33.0,5.94,2.54,3.97,87.15,91.2,57.5,0.6,32,1
2028-04-20,20.25,8.27,2.93,4.12,77.54,90.67,45.8,0.35,34,1
2028-04-21,27.79,7.17,9.42,0.09,8.12,20.11,89.1,1.7,1,0
2028-04-22,29.44,6.87,6.73,0.49,29.23,38.21,75.2,1.14,2,0
2028-04-23,32.08,8.49,3.85,1.19,64.33,79.68,42.1,0.46,20,1
2028-04-24,26.8,7.42,6.44,0.01,25.85,47.39,82.7,1.68,2,0
2028-04-25,20.04,8.35,3.95,2.84,93.05,76.84,50.3,0.61,18,1
2028-04-26,25.88,7.06,5.5,0.34,14.45,32.74,100.0,2.17,6,0
2028-04-27,33.0,8.29,4.26,1.97,55.79,68.67,47.3,0.85,32,1
2028-04-28,22.25,5.52,2.56,1.42,72.55,82.62,48.0,0.73,34,1
2028-04-29,29.6,7.5,8.68,0.4,26.81,47.45,77.1,1.43,3,0
2028-04-30,33.0,8.43,3.93,1.79,89.55,62.36,42.4,0.35,28,1
2028-05-01,20.33,5.85,3.05,4.45,76.09,89.74,58.9,0.71,35,1
2028-05-02,21.96,6.23,2.14,3.56,62.27,80.02,37.3,0.8,20,1
2028-05-03,29.68,7.29,5.7,0.1,9.45,28.34,66.1,1.78,5,0
2028-05-04,29.15,6.77,7.68,0.03,33.03,38.11,75.8,1.34,3,0
2028-05-05,28.46,7.3,6.56,0.26,25.3,36.46,90.1,1.6,5,0
2028-05-06,26.01,6.84,7.56,0.31,20.52,18.81,84.3,1.09,3,0
2028-05-07,27.52,7.23,9.5,0.15,16.11,37.02,94.6,2.06,6,0
2028-05-08,24.59,7.36,9.5,0.2,6.87,48.06,84.6,2.05,4,0
2028-05-09,28.76,7.47,6.03,0.03,5.04,18.26,80.3,1.26,4,0
2028-05-10,20.46,8.21,2.72,2.81,80.03,66.77,37.4,0.6,34,1
2028-05-11,22.92,8.42,4.11,1.6,70.36,71.17,38.5,0.82,38,1
2028-05-12,26.48,7.21,5.99,0.23,34.58,24.46,78.8,2.09,2,0
2028-05-13,31.52,8.48,3.53,3.91,72.67,63.29,48.5,0.71,39,1
2028-05-14,21.83,8.41,2.43,1.42,51.5,72.73,40.1,0.56,13,1
2028-05-15,25.72,7.46,9.5,0.15,31.5,14.4,67.2,1.42,4,0
2028-05-16,28.11,6.5,7.58,0.04,27.08,25.27,86.1,1.65,4,0
2028-05-17,28.1,7.55,8.17,0.27,21.96,35.7,65.2,1.65,1,0
2028-05-18,19.79,6.08,2.99,4.37,75.58,87.0,55.8,0.83,11,1
2028-05-19,28.54,6.5,9.41,0.08,14.72,19.31,80.5,1.62,4,0
2028-05-20,27.54,6.97,8.61,0.02,23.89,18.75,76.8,2.04,5,0
2028-05-21,30.13,7.05,5.5,0.27,15.87,36.55,84.2,1.77,4,0
2028-05-22,28.27,6.98,8.09,0.12,13.71,20.83,79.4,1.31,2,0
2028-05-23,24.51,7.29,6.25,0.05,33.22,16.82,73.0,1.54,3,0
2028-05-24,33.0,8.22,4.25,3.07,89.63,77.21,36.0,0.74,16,1
2028-05-25,25.95,7.47,9.39,0.03,20.91,18.58,85.1,2.07,1,0
2028-05-26,21.83,8.29,4.28,1.99,51.23,82.94,48.1,0.32,23,1
2028-05-27,33.0,8.32,2.74,1.12,92.83,77.55,45.1,0.85,37,1
2028-05-28,24.37,6.78,5.86,0.41,27.01,46.49,88.2,1.0,6,0
2028-05-29,33.0,6.01,2.05,3.4,58.66,74.79,48.7,0.82,19,1
2028-05-30,26.36,7.27,5.5,0.24,8.87,11.46,74.9,1.73,6,0
2028-05-31,25.42,7.55,9.09,0.33,23.55,36.58,79.7,1.14,5,0
2028-06-01,31.67,8.49,2.83,3.24,80.33,75.98,32.4,0.72,39,1
2028-06-02,27.02,6.83,6.32,0.21,26.42,12.13,86.2,1.83,3,0
2028-06-03,29.91,7.09,7.13,0.37,5.76,10.38,77.5,1.57,5,0
2028-06-04,26.41,7.8,8.2,0.65,8.27,20.64,86.1,1.81,4,0
2028-06-05,27.62,6.72,8.26,0.37,27.24,45.48,88.2,1.37,6,0
2028-06-06,19.32,8.26,3.7,1.16,85.19,73.33,32.9,0.64,29,1
2028-06-07,23.79,6.5,7.59,0.03,23.5,19.66,72.1,1.92,3,0
2028-06-08,29.76,7.04,8.68,0.39,31.39,46.24,100.0,2.23,8,0
2028-06-09,33.0,8.44,2.46,2.65,80.49,79.79,57.7,0.32,32,1
2028-06-10,27.58,7.37,7.82,0.29,16.41,37.65,85.7,2.2,5,0
2028-06-11,26.21,6.5,8.36,0.08,25.16,25.09,97.6,1.88,7,0
2028-06-12,20.09,5.81,4.34,3.28,57.14,80.29,46.3,0.82,22,1
2028-06-13,21.99,8.21,3.97,1.14,86.95,64.85,40.8,0.58,16,1
2028-06-14,26.88,6.75,6.84,0.18,8.28,49.75,78.7,1.84,7,0
2028-06-15,25.41,6.6,8.06,0.48,6.12,42.25,85.3,1.67,2,0
2028-06-16,20.54,8.24,2.32,1.42,94.73,66.31,56.9,0.89,33,1
2028-06-17,25.14,7.28,8.38,0.74,31.74,45.41,87.3,2.11,6,0
2028-06-18,24.26,7.12,9.5,0.38,15.06,12.67,77.8,1.91,6,0
2028-06-19,26.48,6.73,5.5,0.11,9.93,27.03,82.0,1.66,7,0
2028-06-20,28.57,7.1,6.12,0.34,24.69,27.88,74.0,1.93,4,0
2028-06-21,20.21,8.37,3.96,2.14,86.68,74.06,46.8,0.41,28,1
2028-06-22,19.47,5.55,2.66,3.47,88.47,60.8,47.0,0.32,30,1
2028-06-23,27.34,6.79,5.5,0.42,18.43,37.3,89.8,1.47,5,0
2028-06-24,26.86,6.99,8.59,0.11,26.91,40.64,88.7,1.57,5,0
2028-06-25,28.04,7.06,6.23,0.22,26.18,34.09,92.1,1.88,6,0
2028-06-26,20.48,6.09,3.56,3.09,93.01,78.52,40.7,0.61,14,1
2028-06-27,25.81,7.02,5.5,0.04,32.07,39.99,87.2,1.85,3,0
2028-06-28,29.09,6.74,7.15,0.4,13.81,23.36,95.7,2.18,3,0
2028-06-29,23.98,7.06,5.5,0.33,26.75,40.17,84.0,1.57,4,0
2028-06-30,21.01,8.3,3.02,2.62,82.1,72.92,46.4,0.48,36,1
2028-07-01,27.82,7.27,8.71,0.01,32.74,43.21,93.5,1.82,3,0
2028-07-02,22.95,7.03,8.66,0.05,21.74,40.81,94.7,1.96,2,0
2028-07-03,28.86,7.22,8.94,0.08,8.33,29.99,86.7,1.86,1,0
2028-07-04,28.04,7.28,8.71,0.4,34.68,26.37,75.0,1.88,5,0
2028-07-05,32.34,6.17,2.62,2.21,78.63,68.63,37.0,0.47,11,1
2028-07-06,19.63,6.03,3.63,4.09,75.03,81.94,32.1,0.38,34,1
2028-07-07,24.54,6.93,8.83,0.41,8.6,41.14,73.6,2.14,3,0
2028-07-08,23.63,6.85,5.5,0.07,9.04,34.04,65.0,1.66,2,0
2028-07-09,23.67,7.58,7.98,0.12,9.04,32.01,80.7,1.8,3,0
2028-07-10,26.06,7.15,6.64,0.07,14.65,12.46,74.4,1.98,4,0
2028-07-11,24.83,6.6,9.5,0.02,30.1,29.18,100.0,1.69,5,0
2028-07-12,26.02,7.29,9.5,0.03,32.9,27.81,92.6,1.8,5,0
2028-07-13,22.94,6.5,6.97,0.33,26.8,41.07,65.0,2.01,4,0
2028-07-14,26.72,6.75,6.7,0.03,18.54,15.01,79.5,1.58,6,0
2028-07-15,22.51,7.09,8.6,0.46,18.86,48.16,87.9,1.7,1,0
2028-07-16,32.57,5.56,2.77,2.63,52.94,77.46,37.4,0.46,14,1
2028-07-17,26.13,7.13,7.7,0.19,33.82,47.52,87.3,1.88,3,0
2028-07-18,27.95,6.69,7.5,0.51,9.7,49.09,66.3,1.72,5,0
2028-07-19,23.84,7.08,9.5,0.06,19.61,46.85,99.7,1.93,2,0
2028-07-20,26.01,6.5,9.04,0.05,27.51,36.91,94.1,1.33,1,0
2028-07-21,32.22,6.02,3.81,1.99,76.5,65.02,42.1,0.32,32,1
2028-07-22,28.28,6.76,6.98,0.16,7.62,14.63,86.3,1.8,3,0
2028-07-23,25.59,6.8,7.05,0.06,21.61,45.48,79.5,2.13,7,0
2028-07-24,32.56,8.37,3.87,1.96,80.58,84.72,55.5,0.62,24,1
2028-07-25,27.53,6.5,8.18,0.22,21.57,13.58,96.9,2.13,3,0
2028-07-26,19.86,5.56,3.61,4.05,81.92,78.18,59.4,0.72,35,1
2028-07-27,20.07,5.51,4.36,3.15,81.15,63.3,52.9,0.42,30,1
2028-07-28,26.95,6.89,6.56,0.11,26.46,36.3,82.2,1.67,6,0
2028-07-29,19.91,8.29,2.28,1.14,65.03,81.91,53.8,0.63,10,1
2028-07-30,18.01,5.91,3.13,1.43,79.15,79.5,41.4,0.5,27,1
2028-07-31,24.84,6.9,8.59,0.01,16.74,30.37,85.9,1.41,5,0
2028-08-01,25.97,6.91,7.22,0.16,31.65,18.62,76.5,1.43,5,0
2028-08-02,25.66,6.96,8.14,0.64,9.46,47.45,72.7,1.24,5,0
2028-08-03,26.41,6.5,9.5,0.38,12.06,40.81,89.9,1.79,3,0
2028-08-04,19.35,5.62,3.56,2.47,89.45,78.32,31.1,0.43,22,1
2028-08-05,23.84,7.66,7.54,0.25,7.01,16.35,86.9,1.0,8,0
2028-08-06,23.8,6.81,7.4,0.22,14.3,29.24,90.6,1.66,5,0
2028-08-07,27.8,7.04,7.79,0.51,14.29,26.94,76.0,2.13,4,0
2028-08-08,26.8,6.81,6.16,0.26,32.37,16.29,85.5,1.51,4,0
2028-08-09,18.0,5.71,3.28,1.55,53.03,62.21,37.7,0.6,27,1
2028-08-10,18.0,5.75,2.72,3.47,66.87,64.62,37.1,0.69,14,1
2028-08-11,18.31,6.05,3.71,2.2,78.57,82.16,38.3,0.68,32,1
2028-08-12,21.66,6.86,6.92,0.21,32.84,25.68,75.0,1.45,5,0
2028-08-13,31.19,8.39,4.43,3.87,57.71,85.2,44.6,0.41,24,1
2028-08-14,24.87,7.62,8.81,0.15,25.53,17.62,89.9,1.71,6,0
2028-08-15,24.94,6.5,8.31,0.11,13.45,19.11,86.6,2.14,2,0
2028-08-16,26.66,6.95,6.33,0.39,19.86,17.98,98.3,1.27,0,0
2028-08-17,28.56,6.16,3.04,1.63,93.51,81.13,54.4,0.6,21,1
2028-08-18,23.7,7.08,9.5,0.17,29.83,30.16,74.1,1.59,4,0
2028-08-19,24.85,7.23,9.5,0.21,22.81,45.96,88.7,1.98,6,0
2028-08-20,18.05,5.92,2.05,2.66,84.59,90.18,54.6,0.55,38,1
2028-08-21,25.54,7.32,8.0,0.12,9.98,16.28,81.0,1.19,7,0
2028-08-22,22.59,7.09,7.66,0.04,33.95,30.29,71.1,1.38,2,0
2028-08-23,23.66,7.27,5.85,0.03,32.4,33.63,96.6,1.89,3,0
2028-08-24,26.77,6.9,6.37,0.8,33.49,49.74,78.6,1.41,3,0
2028-08-25,24.71,7.07,7.02,0.02,8.31,27.38,86.3,1.79,4,0
2028-08-26,23.45,6.68,9.16,0.11,13.45,41.19,90.1,2.05,4,0
2028-08-27,23.46,7.05,6.05,0.42,16.99,26.82,85.9,2.39,1,0
2028-08-28,25.61,7.22,8.78,0.01,31.85,45.57,92.5,1.21,6,0
2028-08-29,31.73,8.41,3.52,4.37,79.75,92.28,47.0,0.81,19,1
2028-08-30,24.69,7.62,9.5,0.07,28.3,21.95,68.9,1.87,4,0
2028-08-31,28.99,5.89,4.38,2.85,85.43,86.36,57.7,0.43,12,1
2028-09-01,26.67,7.2,8.33,0.33,14.3,26.17,83.8,1.3,8,0
2028-09-02,19.48,8.4,2.37,1.66,70.14,78.28,57.4,0.53,15,1
2028-09-03,25.4,7.37,9.08,0.77,31.45,21.53,100.0,1.61,7,0
2028-09-04,29.61,8.39,3.21,1.04,81.39,73.63,49.0,0.66,19,1
2028-09-05,31.72,5.83,4.48,2.56,74.0,69.31,57.0,0.57,17,1
2028-09-06,25.13,6.54,6.1,0.28,29.75,13.77,97.2,1.4,2,0
2028-09-07,26.52,7.76,8.4,0.39,12.78,43.67,85.0,1.89,3,0
2028-09-08,29.05,5.92,2.53,3.75,54.99,91.33,55.2,0.71,17,1
2028-09-09,18.0,8.36,2.05,4.12,75.85,60.7,59.8,0.6,12,1
2028-09-10,24.62,6.75,5.5,0.08,5.91,43.91,71.4,2.06,7,0
2028-09-11,21.8,6.7,8.98,0.27,17.91,10.26,82.5,1.76,5,0
2028-09-12,29.04,5.76,3.08,2.49,58.35,87.44,33.9,0.85,17,1
2028-09-13,25.47,6.74,7.97,0.43,30.79,39.37,76.8,1.71,2,0
2028-09-14,25.7,6.95,7.77,0.01,9.94,45.81,75.0,1.47,0,0
2028-09-15,18.93,6.04,4.13,2.15,53.1,94.72,50.4,0.86,38,1
2028-09-16,18.0,8.23,2.24,2.67,94.64,63.1,45.6,0.48,36,1
2028-09-17,29.52,5.81,4.2,4.1,73.76,63.98,38.1,0.57,10,1
2028-09-18,25.75,7.1,7.3,0.02,17.44,34.7,86.7,1.3,4,0
2028-09-19,28.21,8.36,2.66,1.11,86.93,76.32,48.0,0.5,19,1
2028-09-20,25.66,6.55,5.79,0.8,34.57,17.59,91.0,2.36,3,0
2028-09-21,29.1,5.72,2.42,2.14,53.16,91.14,36.0,0.75,36,1
2028-09-22,24.37,6.75,8.37,0.07,17.05,34.97,90.4,2.03,2,0
2028-09-23,29.97,8.49,3.12,1.8,87.7,94.54,56.7,0.62,29,1
2028-09-24,21.43,6.53,7.97,0.09,16.49,15.8,97.7,1.37,6,0
2028-09-25,27.01,7.51,9.5,0.17,25.3,30.68,78.3,1.88,3,0
2028-09-26,21.14,7.16,7.72,0.03,15.26,15.36,71.3,1.7,4,0
2028-09-27,24.12,6.92,8.67,0.31,16.96,20.54,83.6,1.82,4,0
2028-09-28,18.0,8.21,4.39,1.81,50.27,80.96,45.2,0.59,30,1
2028-09-29,23.68,6.97,5.5,0.05,18.22,47.67,80.4,1.8,5,0
2028-09-30,23.43,6.79,6.87,0.46,34.31,48.21,100.0,1.54,1,0
2028-10-01,31.75,8.29,3.28,1.83,91.15,69.72,52.2,0.45,33,1
2028-10-02,26.49,6.9,5.5,0.11,9.5,21.65,97.3,1.79,5,0
2028-10-03,27.0,6.77,6.74,0.17,31.68,32.93,78.0,1.0,8,0
2028-10-04,21.69,7.09,5.78,0.07,18.73,44.92,68.8,2.01,2,0
2028-10-05,19.6,8.26,2.27,2.78,82.85,84.44,52.8,0.57,22,1
2028-10-06,24.93,6.56,7.81,0.04,5.96,20.94,82.8,1.33,5,0
2028-10-07,21.76,7.13,8.73,0.8,28.64,28.06,96.0,1.91,1,0
2028-10-08,23.13,6.79,5.5,0.09,22.14,31.33,100.0,1.38,2,0
2028-10-09,22.77,7.08,8.39,0.05,9.69,11.95,97.8,1.59,3,0
2028-10-10,24.17,6.5,8.36,0.16,7.76,35.48,75.3,1.56,8,0
2028-10-11,23.73,7.04,6.52,0.33,16.01,45.23,79.3,1.89,4,0
2028-10-12,28.08,8.31,3.59,1.81,79.24,95.0,47.9,0.68,14,1
2028-10-13,21.31,7.31,8.25,0.12,29.92,29.49,93.4,1.93,3,0
2028-10-14,24.88,7.24,6.33,0.26,5.95,31.72,78.8,1.95,2,0
2028-10-15,19.42,6.21,4.02,2.48,86.09,63.52,49.1,0.72,31,1
2028-10-16,24.41,7.56,8.28,0.79,24.63,36.31,86.4,1.91,5,0
2028-10-17,23.03,7.26,5.5,0.02,16.27,20.42,79.8,1.65,2,0
2028-10-18,25.05,6.87,7.56,0.22,16.02,27.02,90.3,1.34,5,0
2028-10-19,30.88,5.9,4.02,1.35,75.97,62.19,35.3,0.5,21,1
2028-10-20,24.0,7.0,5.68,0.47,18.3,16.63,74.7,1.5,3,0
2028-10-21,23.06,7.23,5.55,0.54,28.31,40.23,86.8,1.54,4,0
2028-10-22,25.37,6.94,5.97,0.1,29.21,28.95,100.0,1.66,4,0
2028-10-23,18.0,5.97,2.48,2.97,66.55,77.7,48.6,0.84,35,1
2028-10-24,27.17,6.88,7.27,0.26,27.54,31.14,79.4,2.18,2,0
2028-10-25,20.05,5.67,3.04,4.06,52.88,91.0,39.3,0.64,12,1
2028-10-26,24.39,6.91,6.72,0.03,12.7,43.51,71.7,1.87,7,0
2028-10-27,24.66,7.27,7.16,0.36,24.46,36.82,91.6,1.34,2,0
2028-10-28,25.49,6.5,5.98,0.46,27.36,46.21,97.4,1.09,5,0
2028-10-29,25.22,7.2,8.8,0.11,18.52,25.3,71.4,1.66,5,0
2028-10-30,19.33,5.6,2.11,2.02,86.42,78.21,31.1,0.47,24,1
2028-10-31,24.72,7.04,7.04,0.02,22.62,33.9,80.1,1.63,5,0
2028-11-01,23.99,6.97,7.34,0.23,12.56,49.31,78.5,2.0,5,0
2028-11-02,25.14,7.08,8.12,0.06,31.61,33.56,73.3,2.01,4,0
2028-11-03,28.93,5.85,2.8,2.92,59.82,60.88,48.1,0.73,14,1
2028-11-04,24.37,6.98,5.5,0.22,24.36,48.61,76.9,1.86,2,0
